Timestamp,Open,High,Low,Close
2022-01-11 15:00:00,49035.88,49113.20,49023.02,49074.78
2022-01-11 16:00:00,49074.78,49100.23,48932.30,48937.74
2022-01-11 17:00:00,48937.74,48984.62,48837.15,48897.00
2022-01-11 18:00:00,48897.00,48922.84,48606.15,48651.04
2022-01-11 19:00:00,48651.04,48681.66,48503.60,48550.77
2022-01-11 20:00:00,48550.77,48627.81,48532.22,48627.62
2022-01-11 21:00:00,48627.62,48642.16,48502.97,48516.53
2022-01-11 22:00:00,48516.53,48556.51,48393.40,48400.55
2022-01-11 23:00:00,48400.55,48446.73,48310.61,48331.58
2022-01-12 00:00:00,48331.58,48364.32,48303.28,48311.12
2022-01-12 01:00:00,48311.12,48365.77,48240.42,48258.72
2022-01-12 02:00:00,48258.72,48283.44,48186.39,48191.18
2022-01-12 03:00:00,48191.18,48230.75,47969.31,47994.98
2022-01-12 04:00:00,47994.98,48012.40,47923.98,47943.21
2022-01-12 05:00:00,47943.21,47975.33,47861.64,47906.57
2022-01-12 06:00:00,47906.57,47916.93,47739.72,47799.19
2022-01-12 07:00:00,47799.19,47819.61,47691.76,47729.08
2022-01-12 08:00:00,47729.08,47742.47,47694.16,47735.87
2022-01-12 09:00:00,47735.87,47739.96,47646.42,47683.13
2022-01-12 10:00:00,47683.13,47737.63,47603.06,47654.77
2022-01-12 11:00:00,47654.77,47672.23,47545.67,47602.54
2022-01-12 12:00:00,47602.54,47637.37,47408.35,47408.96
2022-01-12 13:00:00,47408.96,47442.71,47305.20,47318.27
2022-01-12 14:00:00,47318.27,47330.90,47077.11,47106.11
2022-01-12 15:00:00,47106.11,47126.13,46813.00,46858.33
2022-01-12 16:00:00,46858.33,46903.16,46661.95,46690.32
2022-01-12 17:00:00,46690.32,46700.54,46497.47,46524.21
2022-01-12 18:00:00,46524.21,46567.04,46242.49,46287.95
2022-01-12 19:00:00,46287.95,46310.52,46131.29,46160.41
2022-01-12 20:00:00,46160.41,46303.77,46105.00,46268.64
2022-01-12 21:00:00,46268.64,46341.69,46245.23,46281.80
2022-01-12 22:00:00,46281.80,46324.19,46198.72,46240.47
2022-01-12 23:00:00,46240.47,46299.94,46171.92,46185.08
2022-01-13 00:00:00,46185.08,46278.27,46157.53,46249.69
2022-01-13 01:00:00,46249.69,46303.70,46153.90,46180.94
2022-01-13 02:00:00,46180.94,46214.09,46108.47,46147.80
2022-01-13 03:00:00,46147.80,46154.47,45946.07,45997.50
2022-01-13 04:00:00,45997.50,46176.64,45944.02,46148.06
2022-01-13 05:00:00,46148.06,46171.45,46018.56,46047.11
2022-01-13 06:00:00,46047.11,46058.26,45998.59,46007.04
2022-01-13 07:00:00,46007.04,46073.28,45997.94,46014.62
2022-01-13 08:00:00,46014.62,46064.40,45900.18,45922.42
2022-01-13 09:00:00,45922.42,45975.85,45695.57,45726.71
2022-01-13 10:00:00,45726.71,45798.50,45689.21,45773.27
2022-01-13 11:00:00,45773.27,45818.02,45612.70,45620.75
2022-01-13 12:00:00,45620.75,45649.50,45542.13,45544.50
2022-01-13 13:00:00,45544.50,45568.34,45394.54,45420.90
2022-01-13 14:00:00,45420.90,45459.00,45208.72,45215.23
2022-01-13 15:00:00,45215.23,45244.59,45095.65,45126.94
2022-01-13 16:00:00,45126.94,45228.04,45071.75,45212.50
2022-01-13 17:00:00,45212.50,45271.27,44995.36,45027.67
2022-01-13 18:00:00,45027.67,45032.18,44941.60,44945.90
2022-01-13 19:00:00,44945.90,44999.24,44823.79,44873.24
2022-01-13 20:00:00,44873.24,44899.48,44718.84,44718.91
2022-01-13 21:00:00,44718.91,44734.12,44504.69,44533.84
2022-01-13 22:00:00,44533.84,44591.24,44520.85,44548.85
2022-01-13 23:00:00,44548.85,44780.07,44521.01,44774.90
2022-01-14 00:00:00,44774.90,44892.63,44763.48,44877.20
2022-01-14 01:00:00,44877.20,44979.06,44876.19,44925.34
2022-01-14 02:00:00,44925.34,45128.10,44871.48,45107.86
2022-01-14 03:00:00,45107.86,45141.04,45096.05,45123.28
2022-01-14 04:00:00,45123.28,45276.64,45065.26,45231.68
2022-01-14 05:00:00,45231.68,45273.76,45174.51,45266.75
2022-01-14 06:00:00,45266.75,45274.68,45227.22,45258.37
2022-01-14 07:00:00,45258.37,45312.24,45257.69,45301.85
2022-01-14 08:00:00,45301.85,45323.02,45268.73,45294.35
2022-01-14 09:00:00,45294.35,45348.68,45259.29,45333.30
2022-01-14 10:00:00,45333.30,45449.99,45313.69,45390.96
2022-01-14 11:00:00,45390.96,45575.74,45344.72,45525.96
2022-01-14 12:00:00,45525.96,45580.83,45479.44,45525.54
2022-01-14 13:00:00,45525.54,45685.58,45519.90,45669.46
2022-01-14 14:00:00,45669.46,45688.77,45598.93,45643.35
2022-01-14 15:00:00,45643.35,45788.85,45591.89,45776.35
2022-01-14 16:00:00,45776.35,45829.62,45731.28,45780.34
2022-01-14 17:00:00,45780.34,45875.06,45737.57,45857.84
2022-01-14 18:00:00,45857.84,45894.03,45825.33,45868.94
2022-01-14 19:00:00,45868.94,45918.21,45864.27,45876.79
2022-01-14 20:00:00,45876.79,45973.04,45828.38,45942.64
2022-01-14 21:00:00,45942.64,46001.52,45884.19,45896.08
2022-01-14 22:00:00,45896.08,45991.26,45883.60,45939.95
2022-01-14 23:00:00,45939.95,46066.87,45888.16,46012.69
2022-01-15 00:00:00,46012.69,46104.83,45966.75,46062.75
2022-01-15 01:00:00,46062.75,46140.45,46009.42,46081.47
2022-01-15 02:00:00,46081.47,46140.99,46058.97,46123.49
2022-01-15 03:00:00,46123.49,46178.67,45984.96,46028.15
2022-01-15 04:00:00,46028.15,46074.66,45888.22,45918.90
2022-01-15 05:00:00,45918.90,45934.46,45829.34,45876.35
2022-01-15 06:00:00,45876.35,45878.96,45831.07,45848.56
2022-01-15 07:00:00,45848.56,45873.82,45814.27,45817.74
2022-01-15 08:00:00,45817.74,46037.80,45774.09,46030.00
2022-01-15 09:00:00,46030.00,46134.58,45995.05,46119.93
2022-01-15 10:00:00,46119.93,46164.19,46113.05,46118.66
2022-01-15 11:00:00,46118.66,46131.13,46071.25,46079.58
2022-01-15 12:00:00,46079.58,46126.96,45988.79,46025.08
2022-01-15 13:00:00,46025.08,46100.66,46020.13,46081.56
2022-01-15 14:00:00,46081.56,46204.88,46063.63,46187.54
2022-01-15 15:00:00,46187.54,46229.92,46159.02,46168.20
2022-01-15 16:00:00,46168.20,46214.97,46147.65,46161.90
2022-01-15 17:00:00,46161.90,46179.96,46111.16,46168.05
2022-01-15 18:00:00,46168.05,46263.53,46108.11,46216.80
2022-01-15 19:00:00,46216.80,46264.21,46208.62,46247.40
2022-01-15 20:00:00,46247.40,46283.23,46204.78,46222.60
2022-01-15 21:00:00,46222.60,46223.39,46115.65,46149.71
2022-01-15 22:00:00,46149.71,46150.44,46145.84,46150.16
2022-01-15 23:00:00,46150.16,46193.73,46148.29,46157.81
2022-01-16 00:00:00,46157.81,46210.63,46102.37,46166.73
2022-01-16 01:00:00,46166.73,46304.42,46123.20,46285.91
2022-01-16 02:00:00,46285.91,46324.95,46182.10,46218.29
2022-01-16 03:00:00,46218.29,46241.09,46057.96,46102.36
2022-01-16 04:00:00,46102.36,46116.70,45991.97,46008.11
2022-01-16 05:00:00,46008.11,46008.66,45893.78,45918.68
2022-01-16 06:00:00,45918.68,45971.95,45811.37,45861.25
2022-01-16 07:00:00,45861.25,45881.35,45845.90,45851.75
2022-01-16 08:00:00,45851.75,45880.96,45698.15,45720.68
2022-01-16 09:00:00,45720.68,45774.06,45619.34,45622.47
2022-01-16 10:00:00,45622.47,45669.97,45444.88,45468.23
2022-01-16 11:00:00,45468.23,45512.21,45237.74,45268.36
2022-01-16 12:00:00,45268.36,45326.76,45194.57,45239.90
2022-01-16 13:00:00,45239.90,45279.51,45155.31,45168.19
2022-01-16 14:00:00,45168.19,45268.25,45138.09,45228.54
2022-01-16 15:00:00,45228.54,45255.94,44977.88,44991.13
2022-01-16 16:00:00,44991.13,45042.63,44749.45,44755.56
2022-01-16 17:00:00,44755.56,44791.30,44593.99,44620.14
2022-01-16 18:00:00,44620.14,44636.66,44461.65,44518.16
2022-01-16 19:00:00,44518.16,44560.86,44365.71,44417.26
2022-01-16 20:00:00,44417.26,44422.41,44319.58,44369.27
2022-01-16 21:00:00,44369.27,44380.27,44338.86,44348.17
2022-01-16 22:00:00,44348.17,44419.59,44290.40,44412.89
2022-01-16 23:00:00,44412.89,44472.05,44276.55,44313.48
2022-01-17 00:00:00,44313.48,44325.55,44222.81,44237.15
2022-01-17 01:00:00,44237.15,44295.69,44088.15,44142.48
2022-01-17 02:00:00,44142.48,44152.28,44091.36,44139.92
2022-01-17 03:00:00,44139.92,44266.97,44114.01,44232.03
2022-01-17 04:00:00,44232.03,44279.71,44201.89,44202.52
2022-01-17 05:00:00,44202.52,44259.08,44046.91,44081.27
2022-01-17 06:00:00,44081.27,44090.41,44002.41,44038.98
2022-01-17 07:00:00,44038.98,44059.88,43803.93,43814.87
2022-01-17 08:00:00,43814.87,43842.40,43669.56,43723.66
2022-01-17 09:00:00,43723.66,43783.34,43531.90,43572.92
2022-01-17 10:00:00,43572.92,43598.09,43442.76,43448.78
2022-01-17 11:00:00,43448.78,43578.27,43411.44,43554.29
2022-01-17 12:00:00,43554.29,43614.13,43509.84,43514.63
2022-01-17 13:00:00,43514.63,43545.85,43237.21,43294.80
2022-01-17 14:00:00,43294.80,43367.48,43243.69,43329.36
2022-01-17 15:00:00,43329.36,43372.22,43313.61,43329.69
2022-01-17 16:00:00,43329.69,43376.42,43260.99,43270.02
2022-01-17 17:00:00,43270.02,43346.20,43227.03,43312.21
2022-01-17 18:00:00,43312.21,43442.10,43260.36,43404.07
2022-01-17 19:00:00,43404.07,43467.95,43367.14,43421.53
2022-01-17 20:00:00,43421.53,43464.73,43403.50,43453.61
2022-01-17 21:00:00,43453.61,43592.42,43450.45,43536.52
2022-01-17 22:00:00,43536.52,43708.09,43509.05,43663.66
2022-01-17 23:00:00,43663.66,43689.68,43534.78,43563.46
2022-01-18 00:00:00,43563.46,43653.80,43511.76,43594.82
2022-01-18 01:00:00,43594.82,43635.02,43585.26,43626.74
2022-01-18 02:00:00,43626.74,43664.61,43599.83,43623.77
2022-01-18 03:00:00,43623.77,43636.86,43588.80,43631.27
2022-01-18 04:00:00,43631.27,43694.15,43612.43,43682.43
2022-01-18 05:00:00,43682.43,43693.64,43606.19,43625.91
2022-01-18 06:00:00,43625.91,43669.73,43597.32,43603.92
2022-01-18 07:00:00,43603.92,43604.77,43402.94,43437.22
2022-01-18 08:00:00,43437.22,43467.76,43408.61,43449.57
2022-01-18 09:00:00,43449.57,43545.11,43437.14,43497.30
2022-01-18 10:00:00,43497.30,43542.26,43469.34,43531.94
2022-01-18 11:00:00,43531.94,43543.60,43486.84,43525.92
2022-01-18 12:00:00,43525.92,43671.66,43497.63,43664.42
2022-01-18 13:00:00,43664.42,43709.25,43532.09,43573.13
2022-01-18 14:00:00,43573.13,43592.75,43470.45,43492.99
